id,title,price,link,image_link,availability,brand,condition,mpn,description
test-123,"Smoke Test Rug",123.45 USD,https://aytekrugs.com/rug/test-123,https://example.com/i.jpg,in stock,Aytek Rugs,new,test-123,"Smoke Test Rug"
10168,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10168,https://drive.usercontent.google.com/download?id=1dbwT2tJBTeiL9sISH38EkVP6Alg01Vyb&export=view,in stock,Aytek Rugs,new,10168,"SKU: 10168Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10169,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10169,https://drive.usercontent.google.com/download?id=10kZMc9Yt-ss0Z4CU34XmlkQq5_4Fsjhn&export=view,in stock,Aytek Rugs,new,10169,"SKU: 10169Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10170,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10170,https://drive.usercontent.google.com/download?id=1GtePUv7AHngKq9p5Oj8CytOciTEvaoN6&export=view,in stock,Aytek Rugs,new,10170,"SKU: 10170Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10171,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10171,https://drive.usercontent.google.com/download?id=1lZS5HLhw2M0qfP1Uk4fUbRNJZsrdVol2&export=view,in stock,Aytek Rugs,new,10171,"SKU: 10171Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10172,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10172,https://drive.usercontent.google.com/download?id=1VMj1BGZO_3wYFk6t6nYfIkSRLvY5ZqPC&export=view,in stock,Aytek Rugs,new,10172,"SKU: 10172Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10173,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10173,https://drive.usercontent.google.com/download?id=17NmW98atwzqnNYJXKFCTB5WxoJ1p2pL_&export=view,in stock,Aytek Rugs,new,10173,"SKU: 10173Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10174,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10174,https://drive.usercontent.google.com/download?id=1RwgMG_ehXluV5evEQ3RnthejO1E8p3-n&export=view,in stock,Aytek Rugs,new,10174,"SKU: 10174Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10175,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10175,https://drive.usercontent.google.com/download?id=1VA35q3sQE-r1IVMhI2rfJaxIHTNvHGEv&export=view,in stock,Aytek Rugs,new,10175,"SKU: 10175Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10176,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10176,https://drive.usercontent.google.com/download?id=1sj8hd50Uv7IVg-8WGUw9b8KjrFXSg_Hr&export=view,in stock,Aytek Rugs,new,10176,"SKU: 10176Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10180,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10180,https://drive.usercontent.google.com/download?id=1gZjAZU_oTdmmHGRd1dtBQ7qFv3k77HRt&export=view,in stock,Aytek Rugs,new,10180,"SKU: 10180Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10181,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10181,https://drive.usercontent.google.com/download?id=1GfwqHZIzIKxaefZ399PCoJ63dUbRrRXu&export=view,in stock,Aytek Rugs,new,10181,"SKU: 10181Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10182,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10182,https://drive.usercontent.google.com/download?id=1RBuTZ9Z2vtcvrRtJN9H5Vht_63E5ENsZ&export=view,in stock,Aytek Rugs,new,10182,"SKU: 10182Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10183,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10183,https://drive.usercontent.google.com/download?id=1eLvqaggn7thpYTP0weYYa-VhEXB3AgY7&export=view,in stock,Aytek Rugs,new,10183,"SKU: 10183Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10185,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10185,https://drive.usercontent.google.com/download?id=1skqdnqcBJ8coYqNtiXKy9KaShT0Eywsq&export=view,in stock,Aytek Rugs,new,10185,"SKU: 10185Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10184,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10184,https://drive.usercontent.google.com/download?id=14kCrn3U_sBJ8FGznEzZ0efZoGKHD_r2F&export=view,in stock,Aytek Rugs,new,10184,"SKU: 10184Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10186,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10186,https://drive.usercontent.google.com/download?id=1DX3puIHpIXa5qosONCTRc_plM9Jac_Ca&export=view,in stock,Aytek Rugs,new,10186,"SKU: 10186Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10188,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10188,https://drive.usercontent.google.com/download?id=19uRYBIoDUmUnOsZ_abpYPOyUHPXogPb8&export=view,in stock,Aytek Rugs,new,10188,"SKU: 10188Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10189,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10189,https://drive.usercontent.google.com/download?id=1K_iS2NVBKZOc_olTqxwwKQ1szwxQwgyL&export=view,in stock,Aytek Rugs,new,10189,"SKU: 10189Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10190,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10190,https://drive.usercontent.google.com/download?id=1p2CXm7lmlZ8sqTWLY2T4L0aTdGCGMQHO&export=view,in stock,Aytek Rugs,new,10190,"SKU: 10190Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10191,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10191,https://drive.usercontent.google.com/download?id=1wmzmTXBhYiqO-9SUgA9cAfHr1iNvpCmL&export=view,in stock,Aytek Rugs,new,10191,"SKU: 10191Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10192,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10192,https://drive.usercontent.google.com/download?id=1Z3nEakWgTyhQr4Sf8l_3gr4C3pkmpTKo&export=view,in stock,Aytek Rugs,new,10192,"SKU: 10192Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10193,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10193,https://drive.usercontent.google.com/download?id=14KAF3il4VkwTVhLx2BkOn4zzE2gofFqB&export=view,in stock,Aytek Rugs,new,10193,"SKU: 10193Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10194,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10194,https://drive.usercontent.google.com/download?id=1So3WKqxKTg4XT_lNqk564TBfIOJZ77uX&export=view,in stock,Aytek Rugs,new,10194,"SKU: 10194Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10195,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10195,https://drive.usercontent.google.com/download?id=1zU1-cB0EX8rfKUOd-F1Y0zfuGRzoki8Q&export=view,in stock,Aytek Rugs,new,10195,"SKU: 10195Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10196,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10196,https://drive.usercontent.google.com/download?id=1fQf0o2TYpW8D0gaxRnYoSDN5nwYiQwQt&export=view,in stock,Aytek Rugs,new,10196,"SKU: 10196Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10197,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10197,https://drive.usercontent.google.com/download?id=1xBnhLaPMbCciEwZPgBIo-0RySs_4BL1c&export=view,in stock,Aytek Rugs,new,10197,"SKU: 10197Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10198,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10198,https://drive.usercontent.google.com/download?id=1BhJhTuRkuiMk7K5DO2G991-ZLVpNRHjN&export=view,in stock,Aytek Rugs,new,10198,"SKU: 10198Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10199,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10199,https://drive.usercontent.google.com/download?id=1uusHuuPwmM1NaMbwBg-GKmknFzXA1zFD&export=view,in stock,Aytek Rugs,new,10199,"SKU: 10199Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10200,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10200,https://drive.usercontent.google.com/download?id=13a2kYSqW6PE0n7H0hTbu4snyzLtnfx9W&export=view,in stock,Aytek Rugs,new,10200,"SKU: 10200Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
10201,"Cappadocia rug",0.00 USD,https://aytekrugs.com/rug/10201,https://drive.usercontent.google.com/download?id=1JII6auBM8RaydlSveHy_COJ-gzfdvs2V&export=view,in stock,Aytek Rugs,new,10201,"SKU: 10201Material: Wool pile; cotton foundation (fringes cotton)Dyes: Natural vegetable & root dyesEco‑Friendly: Low‑impact, sustainably dyedHand‑knotted Cappadocia (Kapadokya) rug — traditional Anatolian craftsmanship with balanced patterns and durable construction; ideal for living spaces seeking both character and longevity."
